rank,word,count
7080,9:00,8
7081,excessively,8
7082,noting,8
7083,carries,8
7084,incentive,8
7085,colorist,8
7086,selecting,8
7087,herb,8
7088,stolen,8
7089,masseuse,8
7090,alike,8
7091,akin,8
7092,caps,8
7093,alcoholic,8
7094,xeo,8
7095,hopeful,8
7096,mai,8
7097,7:00,8
7098,artisan,8
7099,doused,8
7100,unappetizing,8
7101,utah,8
7102,commercial,8
7103,flavoured,8
7104,laser,8
7105,creates,8
7106,protective,8
7107,visual,8
7108,naked,8
7109,teenager,8
7110,conservative,8
7111,divey,8
7112,slapped,8
7113,demanding,8
7114,counted,8
7115,mother-in-law,8
7116,aesthetician,8
7117,clt,8
7118,improving,8
7119,joined,8
7120,curl,8
7121,assisting,8
7122,seal,8
7123,unwelcome,8
7124,terrace,8
7125,fever,8
7126,neapolitan,8
7127,sympathetic,8
7128,mia,8
7129,serene,8
7130,skins,8
7131,mammoth,8
7132,dixie,8
7133,panera,8
7134,bizarre,8
7135,persons,8
7136,panic,8
7137,hug,8
7138,smelt,8
7139,mildew,8
7140,pages,8
7141,specialties,8
7142,chemical,8
7143,pampering,8
7144,critical,8
7145,locale,8
7146,poulet,8
7147,yr,8
7148,wowed,8
7149,8:00,8
7150,overcrowded,8
7151,spaced,8
7152,miscommunication,8
7153,cob,8
7154,pinot,8
7155,purposes,8
7156,gap,8
7157,dent,8
7158,jessica,8
7159,examined,8
7160,raisins,8
7161,vitamin,8
7162,ms,8
7163,jet,8
7164,mousse,8
7165,screamed,8
7166,incompetence,8
7167,balayage,8
7168,overwhelmingly,8
7169,hosting,8
7170,alaska,8
7171,proactive,8
7172,auntie,8
7173,15.99,8
7174,tempted,8
7175,nfl,8
7176,devoid,8
7177,painfully,8
7178,slap,8
7179,agency,8
7180,papaya,8
7181,hats,8
7182,dolmas,8
7183,soccer,8
7184,bee,8
7185,effectively,8
7186,impatient,8
7187,8-10,8
7188,advertisement,8
7189,excruciating,8
7190,mmmmmm,8
7191,tl,8
7192,dustin,8
7193,steamer,8
7194,tested,8
7195,overs,8
7196,remarks,8
7197,retrieved,8
7198,bar/restaurant,8
7199,waking,8
7200,manning,8
7201,readily,8
7202,caffeine,8
7203,european,8
7204,asians,8
7205,coupled,8
7206,electricity,8
7207,plated,8
7208,kicker,8
7209,impressions,8
7210,communicated,8
7211,aisles,8
7212,americans,8
7213,income,8
7214,thanking,8
7215,appalled,8
7216,drum,8
7217,doggies,8
7218,stainless,8
7219,sex,8
7220,respectable,8
7221,reward,8
7222,porterhouse,8
7223,'cause,8
7224,irritating,8
7225,workmanship,8
7226,puffy,8
7227,examples,8
7228,intrusive,8
7229,aforementioned,8
7230,hazelnut,8
7231,verify,8
7232,aspects,8
7233,carrier,8
7234,canyon,8
7235,physician,8
7236,lifted,8
7237,baker,8
7238,posts,8
7239,minds,8
7240,disliked,8
7241,tenderness,8
7242,unpretentious,8
7243,episode,8
7244,breathing,8
7245,unbearable,8
7246,disregard,8
7247,panel,8
7248,intimidated,8
7249,vein,8
7250,burgerrito,8
7251,nam,8
7252,overcharged,8
7253,usa,8
7254,media,8
7255,ensured,8
7256,grandfather,8
7257,balcony,8
7258,contrary,8
7259,unfair,8
7260,accomplish,8
7261,distracting,8
7262,showroom,8
7263,veterinarian,8
7264,fires,8
7265,50s,8
7266,fiji,8
7267,perogies,8
7268,yoshi,8
7269,a+++,8
7270,smashed,8
7271,sadie,8
7272,humid,8
7273,yikes,8
7274,notable,8
7275,tolerate,8
7276,dreaded,8
7277,vacant,8
7278,exceed,8
7279,directtv,8
7280,representatives,8
7281,customizable,8
7282,sugary,8
7283,values,8
7284,promotional,8
7285,series,8
7286,crafted,8
7287,expertly,8
7288,5+,8
7289,definition,8
7290,fois,8
7291,3am,8
7292,understands,8
7293,realizing,8
7294,deleted,8
7295,masterpiece,8
7296,announced,8
7297,bella,8
7298,relish,8
7299,drafts,8
7300,calmly,8
7301,sweat,8
7302,sooooooo,8
7303,andie,8
7304,truffles,8
7305,outdoors,8
7306,saddest,8
7307,ambulance,8
7308,shoved,8
7309,ons,8
7310,doll,8
7311,chimichangas,8
7312,appointed,8
7313,shockingly,8
7314,branches,8
7315,ro,8
7316,accepting,8
7317,web,8
7318,bonne,8
7319,immensely,8
7320,toys,8
7321,humongous,8
7322,rely,8
7323,4.5/5,8
7324,bulbs,8
7325,amber,8
7326,wrapper,8
7327,stain,8
7328,norman,8
7329,blasting,8
7330,fraud,8
7331,satisfactory,8
7332,feces,8
7333,delightfully,8
7334,rapide,8
7335,cyst,8
7336,remnants,8
7337,drown,8
7338,.no,8
7339,excellence,8
7340,official,8
7341,fresh-squeezed,8
7342,travelled,8
7343,belle,8
7344,filibertos,8
7345,slack,8
7346,mr,8
7347,greedy,8
7348,transport,8
7349,jackfruit,8
7350,jammed,8
7351,abby,8
7352,concerning,8
7353,enhance,8
7354,moderately,8
7355,gated,8
7356,sukka,8
7357,flavouring,8
7358,carefree,8
7359,shu,8
7360,deviled,8
7361,allergy,8
7362,fig,8
7363,scrape,8
7364,miami,8
7365,soya,8
7366,affiliated,8
7367,harbor,8
7368,boulders,8
7369,kiosk,8
7370,chestnuts,8
7371,capriottis,8
7372,briyani,8
7373,heaters,8
7374,fuel,8
7375,waitlist,8
7376,sticker,8
7377,acidic,8
7378,inconsiderate,8
7379,paneer,8
7380,owns,8
7381,craigslist,8
7382,exposure,8
7383,markville,8
7384,glazed,8
7385,farro,8
7386,steeles,8
7387,quirky,8
7388,meatloaf,8
7389,trout,8
7390,jumping,8
7391,trustworthy,8
7392,neighbors,8
7393,overcharge,8
7394,fritters,8
7395,13.99,8
7396,compensation,8
7397,messing,8
7398,lou,8
7399,domestic,8
7400,kfc,8
7401,straws,8
7402,silky,8
7403,ashamed,8
7404,hwy,8
7405,intriguing,8
7406,rides,8
7407,lamps,8
7408,bass,8
7409,ken,8
7410,cops,8
7411,steering,8
7412,easiest,8
7413,fancier,8
7414,loses,8
7415,united,8
7416,damages,8
7417,socialize,8
7418,bingo,8
7419,teeny,8
7420,saffron,8
7421,eateries,8
7422,reopened,8
7423,patronage,8
7424,bait,8
7425,swap,8
7426,useful,8
7427,shipped,8
7428,fresca,8
7429,circle,8
7430,callus,8
7431,chik-fil-a,8
7432,grapes,8
7433,toddy,8
7434,handbag,8
7435,linger,8
7436,rocking,8
7437,swanky,8
7438,aguas,8
7439,dries,8
7440,190,8
7441,rotated,8
7442,ding,8
7443,robert,8
7444,up-sell,8
7445,greed,8
7446,caters,8
7447,moreover,8
7448,lauren,8
7449,lane,8
7450,travelling,8
7451,encouraging,8
7452,turner,8
7453,tracks,8
7454,discovering,8
7455,hgtv,8
7456,jackie,8
7457,leyva,8
7458,purposely,8
7459,blt,8
7460,pomegranate,8
7461,lattes,8
7462,leslieville,8
7463,dug,8
7464,user,8
7465,contaminated,8
7466,bolognese,8
7467,manchego,8
7468,inconsistency,8
7469,keri,8
7470,mooresville,8
7471,orechiette,8
7472,linens,8
7473,boards,8
7474,component,8
7475,battleships,8
7476,p.i.g,8
7477,primi,8
7478,lin,8
7479,denis,8
7480,adana,8
7481,bri,8
7482,bunny,8
7483,rifles,8
7484,archery,8
7485,kay,8
7486,diaona,8
7487,afghani,8
7488,butterfish,8
7489,dwayne,8
7490,shree,8
7491,remover,8
7492,chè,8
7493,wipeout,8
7494,charlton,8
7495,honeybar,8
7496,marinate,7
7497,capable,7
7498,scammed,7
7499,accomodating,7
7500,jordan,7
7501,promotions,7
7502,pads,7
7503,rubs,7
7504,prepackaged,7
7505,approaching,7
7506,boiling,7
7507,anchovies,7
7508,gabby,7
7509,england,7
7510,expansive,7
7511,nonsense,7
7512,coats,7
7513,evidently,7
7514,fuzzy,7
7515,dancers,7
7516,carlos,7
7517,principle,7
7518,shining,7
7519,irish,7
7520,15.00,7
7521,rigatoni,7
7522,stumble,7
7523,warranted,7
7524,packet,7
7525,mouthful,7
7526,swallow,7
7527,biting,7
7528,maintaining,7
7529,complications,7
7530,enhanced,7
7531,a.,7
7532,grids,7
7533,cancelling,7
7534,edition,7
7535,waive,7
7536,waived,7
7537,e-mail,7
7538,deserving,7
7539,gals,7
7540,birth,7
7541,pamper,7
7542,generation,7
7543,attentiveness,7
7544,willy,7
7545,scissors,7
7546,heartbeat,7
7547,substitutions,7
7548,teams,7
7549,prawns,7
7550,laden,7
7551,refusing,7
7552,bernie,7
7553,indecisive,7
7554,shea,7
7555,alley,7
7556,colder,7
7557,gee,7
7558,cutlet,7
7559,spreads,7
7560,cereals,7
7561,presents,7
7562,raisin,7
7563,concoction,7
7564,profusely,7
7565,spelled,7
7566,browse,7
7567,wreck,7
7568,solo,7
7569,compensated,7
7570,shrugged,7
7571,barefoot,7
7572,decides,7
7573,eyed,7
7574,brothers,7
7575,deliciously,7
7576,macadamia,7
7577,acid,7
7578,sweetened,7
7579,studying,7
7580,funds,7
7581,unavailable,7
7582,stinky,7
7583,valuable,7
7584,broths,7
7585,tastiest,7
7586,12.50,7
7587,halibut,7
7588,t-shirt,7
7589,mode,7
7590,pits,7
7591,tx,7
7592,dandy,7
7593,wifey,7
7594,disappear,7
7595,roller,7
7596,pumpernickel,7
7597,determine,7
7598,islands,7
7599,misleading,7
7600,**,7
7601,guidance,7
7602,shoddy,7
7603,loaves,7
7604,fiber,7
7605,tastefully,7
7606,umm,7
7607,facts,7
7608,blurry,7
7609,completing,7
7610,postmates,7
7611,butts,7
7612,wonders,7
7613,cataract,7
7614,fraction,7
7615,consumer,7
7616,eg,7
7617,antipasto,7
7618,gorgonzola,7
7619,softer,7
7620,linguini,7
7621,brie,7
7622,sunglasses,7
7623,jenny,7
7624,hunting,7
7625,jars,7
7626,-they,7
7627,awaiting,7
7628,renee,7
7629,rejuvenated,7
7630,graduation,7
7631,gathered,7
7632,10.99,7
7633,dunk,7
7634,loop,7
7635,corporation,7
7636,micro,7
7637,freely,7
7638,47,7
7639,outskirts,7
7640,respected,7
7641,courage,7
7642,mingle,7
7643,packing,7
7644,divided,7
7645,quietly,7
7646,sips,7
7647,grille,7
7648,hamburgers,7
7649,buttons,7
7650,goto,7
7651,co.,7
7652,24.99,7
7653,choke,7
7654,dissapointed,7
7655,motion,7
7656,lid,7
7657,hurried,7
7658,claiming,7
7659,shifts,7
7660,critique,7
7661,refreshments,7
7662,savoury,7
7663,echo,7
7664,uncooked,7
7665,cave,7
7666,cluttered,7
7667,bam,7
7668,punched,7
7669,therapeutic,7
7670,leisurely,7
7671,inexperienced,7
7672,refreshed,7
7673,scenes,7
7674,humanity,7
7675,easter,7
7676,expanded,7
7677,trail,7
7678,consuming,7
7679,army,7
7680,cooling,7
7681,wore,7
7682,methods,7
7683,xl,7
7684,cloud,7
7685,meticulous,7
7686,suffice,7
7687,operator,7
7688,faithful,7
7689,luster,7
7690,famished,7
7691,controlled,7
7692,snail,7
7693,intend,7
7694,rinse,7
7695,well..,7
7696,profits,7
7697,deemed,7
7698,8.50,7
7699,harassed,7
7700,replies,7
7701,swedish,7
7702,qualify,7
7703,fulfill,7
7704,policies,7
7705,79,7
7706,involve,7
7707,discussion,7
7708,cheated,7
7709,maximum,7
7710,basmati,7
7711,santa,7
7712,baking,7
7713,wrist,7
7714,lentil,7
7715,drowning,7
7716,teenage,7
7717,residue,7
7718,accomplished,7
7719,disclaimer,7
7720,heights,7
7721,flexible,7
7722,distributed,7
7723,fist,7
7724,guided,7
7725,cigarettes,7
7726,remodeling,7
7727,72,7
7728,tar,7
7729,optional,7
7730,swamped,7
7731,stunned,7
7732,confirming,7
7733,era,7
7734,inquiring,7
7735,cooled,7
7736,sassy,7
7737,immune,7
7738,34,7
7739,mistaken,7
7740,mysterious,7
7741,pantry,7
7742,prepped,7
7743,joking,7
7744,wire,7
7745,stronger,7
7746,spotting,7
7747,inferior,7
7748,johns,7
7749,fab,7
7750,8th,7
7751,jokingly,7
7752,doggie,7
7753,addiction,7
7754,showers,7
7755,snake,7
7756,rescheduled,7
7757,spills,7
7758,popularity,7
7759,oak,7
7760,reflected,7
7761,aesthetically,7
7762,commotion,7
7763,boyfriends,7
7764,weeknights,7
7765,arena,7
7766,decline,7
7767,bustle,7
7768,empathy,7
7769,mcd,7
7770,literal,7
7771,tornado,7
7772,funniest,7
7773,peter,7
7774,dehydrated,7
7775,banner,7
7776,paw,7
7777,laughable,7
7778,boutique,7
7779,recreate,7
7780,tricks,7
7781,innovative,7
7782,violated,7
7783,maternity,7
7784,knee,7
7785,wears,7
7786,usd,7
7787,slop,7
7788,filiberto,7
7789,varying,7
7790,marc,7
7791,30-40,7
7792,oxygen,7
7793,2.5/5,7
7794,0/5,7
7795,wendy,7
7796,promising,7
7797,channel,7
7798,beating,7
7799,burogie,7
7800,requirement,7
7801,injuries,7
7802,unethical,7
7803,potentially,7
7804,span,7
7805,deliveries,7
7806,oozing,7
7807,kaiser,7
7808,9th,7
7809,forbid,7
7810,sanitation,7
7811,pictured,7
7812,digital,7
7813,faire,7
7814,leurs,7
7815,disturbed,7
7816,boarded,7
7817,begging,7
7818,kiss,7
7819,scenario,7
7820,lb,7
7821,og,7
7822,outlet,7
7823,ultrasound,7
7824,smack,7
7825,hormone,7
7826,gummy,7
7827,silent,7
7828,nuisance,7
7829,rarity,7
7830,colourful,7
7831,folk,7
7832,georgia,7
7833,denver,7
7834,farms,7
7835,brussel,7
7836,leaning,7
7837,late-night,7
7838,plump,7
7839,decade,7
7840,riding,7
7841,happiness,7
7842,blankets,7
7843,indicate,7
7844,rows,7
7845,dolce,7
7846,passionate,7
7847,believed,7
7848,a.m,7
7849,vote,7
7850,celebrity,7
7851,scallions,7
7852,wed,7
7853,sir,7
7854,gritty,7
7855,respectfully,7
7856,8/10,7
7857,canine,7
7858,glimpse,7
7859,wicked,7
7860,indicator,7
7861,tournament,7
7862,ironic,7
7863,diagnose,7
7864,toddlers,7
7865,codes,7
7866,ruth,7
7867,magazines,7
7868,88,7
7869,ensuring,7
7870,mbps,7
7871,woods,7
7872,heating,7
7873,clever,7
7874,saigon,7
7875,endroit,7
7876,plopped,7
7877,smeared,7
7878,peoples,7
7879,promises,7
7880,105,7
7881,pennsylvania,7
7882,été,7
7883,burro,7
7884,idiots,7
7885,unappealing,7
7886,audio,7
7887,guava,7
7888,lucas,7
7889,receipts,7
7890,oops,7
7891,theory,7
7892,meetings,7
7893,pest,7
7894,bureau,7
7895,foo,7
7896,sucky,7
7897,chettinad,7
7898,overcharging,7
7899,consisting,7
7900,guards,7
7901,duration,7
7902,opinions,7
7903,birthdays,7
7904,karaikudi,7
7905,substance,7
7906,entrées,7
7907,ig,7
7908,10oz,7
7909,awards,7
7910,hotspot,7
7911,candle,7
7912,disgust,7
7913,attest,7
7914,mailbox,7
7915,deteriorated,7
7916,roaming,7
7917,ceviches,7
7918,strive,7
7919,barolo,7
7920,homely,7
7921,quantities,7
7922,honda,7
7923,16.99,7
7924,mattress,7
7925,no-frills,7
7926,rocky,7
7927,largely,7
7928,extend,7
7929,estimates,7
7930,mouth-watering,7
7931,pockets,7
7932,shines,7
7933,mole,7
7934,trashed,7
7935,obligated,7
7936,scope,7
7937,latino,7
7938,yuca,7
7939,suits,7
7940,dutch,7
7941,collards,7
7942,farmer,7
7943,sedan,7
7944,discontinued,7
7945,gio,7
7946,ruining,7
7947,bready,7
7948,sarcastic,7
7949,dallas,7
7950,galore,7
7951,jicama,7
7952,vague,7
7953,airline,7
7954,c.,7
7955,jewel,7
7956,plum,7
7957,gino,7
7958,permanently,7
7959,geez,7
7960,texts,7
7961,preferences,7
7962,induced,7
7963,wayne,7
7964,accurately,7
7965,restaurant/bar,7
7966,wary,7
7967,zach,7
7968,folding,7
7969,curiosity,7
7970,weary,7
7971,insulted,7
7972,thy,7
7973,surpassed,7
7974,headaches,7
7975,37,7
7976,clarify,7
7977,venetian,7
7978,boast,7
7979,defense,7
7980,listing,7
7981,goodwill,7
7982,playground,7
7983,satisfies,7
7984,foie,7
7985,challenges,7
7986,transplant,7
7987,restored,7
7988,perks,7
7989,processing,7
7990,yumm,7
7991,ceaser,7
7992,accidents,7
7993,fights,7
7994,remotely,7
7995,2000,7
7996,dismissive,7
7997,dean,7
7998,nile,7
7999,essence,7
8000,centered,7
8001,nowait,7
8002,cousins,7
8003,remarked,7
8004,tolerable,7
8005,peppermint,7
8006,designers,7
8007,skincare,7
8008,nano,7
8009,lug,7
8010,elvis,7
8011,vegetarian/vegan,7
8012,taquitos,7
8013,5.00,7
8014,porky,7
8015,plush,7
8016,cinco,7
8017,peek,7
8018,ciders,7
8019,hella,7
8020,es,7
8021,una,7
8022,.50,7
8023,milky,7
8024,fedex,7
8025,homefries,7
8026,nicotine,7
8027,dew,7
8028,whipple,7
8029,cleanings,7
8030,brushes,7
8031,crowns,7
8032,ghanoush,7
8033,jody,7
8034,ceasar,7
8035,hygienists,7
8036,e-juice,7
8037,folded,7
8038,iraqi,7
8039,fritz,7
8040,tremendously,7
8041,over-priced,7
8042,coffin,7
8043,pans,7
8044,kiddie,7
8045,traveler,7
8046,oranges,7
8047,artichokes,7
8048,olds,7
8049,micheal,7
8050,kababs,7
8051,pappardelle,7
8052,belongs,7
8053,ahogada,7
8054,rusan,7
8055,chihuahua,7
8056,sangrias,7
8057,entertainers,7
8058,olga,7
8059,lube,7
8060,babareeba,7
8061,restaurant.com,7
8062,behaved,7
8063,refunds,7
8064,sardines,7
8065,sprinkles,7
8066,cubana,7
8067,stool,7
8068,leash,7
8069,audrey,7
8070,boulevard,7
8071,progressive,7
8072,hairdresser,7
8073,tommy,7
8074,growler,7
8075,cowbell,7
8076,vacuuming,7
8077,fountains,7
8078,syeda,7
8079,kenny,7
8080,2:00,7
8081,connecting,7
8082,motel,7
8083,prizes,7
8084,torpedo,7
8085,marrow,7
8086,priceline,7
8087,sleeper,7
8088,usb,7
8089,bacteria,7
8090,curled,7
8091,vietnamien,7
8092,sardari,7
8093,audi,7
8094,falafels,7
8095,shotgun,7
8096,chapli,7
8097,rifle,7
8098,instructors,7
8099,laksa,7
8100,sally,7
8101,skeet,7
8102,brunchman,7
8103,drybar,7
8104,cotter,7
8105,crooked,7
8106,ombre,7
8107,cosigner,7
8108,expertise,6
8109,massively,6
8110,filipino,6
8111,excellently,6
8112,willingly,6
8113,eleven,6
8114,9/10,6
8115,staffing,6
8116,portabello,6
8117,horse,6
8118,diablo,6
8119,marbled,6
8120,impact,6
8121,soondae,6
8122,wedges,6
8123,notices,6
8124,flew,6
8125,smokehouse,6
8126,flake,6
8127,extraordinarily,6
8128,detergent,6
8129,irritation,6
8130,sauna,6
8131,counselor,6
8132,upcoming,6
8133,phyllo,6
8134,10th,6
8135,authorized,6
8136,leslie,6
8137,alway,6
8138,consist,6
8139,function,6
8140,bypass,6
8141,ap,6
8142,prepaid,6
8143,identified,6
8144,onolicious,6
8145,24hrs,6
8146,casually,6
8147,diagnostics,6
8148,coarse,6
8149,beneath,6
8150,.that,6
8151,warrant,6
8152,uniqueness,6
8153,neglect,6
8154,plumbing,6
8155,moscow,6
8156,unapologetic,6
8157,palatable,6
8158,reporting,6
8159,tehani,6
8160,consumers,6
8161,overlooking,6
8162,recovering,6
8163,algae,6
8164,sizable,6
8165,midtown,6
8166,delicous,6
8167,.he,6
8168,lounging,6
8169,ick,6
8170,9:30pm,6
8171,fiancée,6
8172,eased,6
8173,well-seasoned,6
8174,wheelchair,6
8175,1/3,6
8176,slab,6
8177,pick-up,6
8178,luncheon,6
8179,strings,6
8180,kau,6
8181,invented,6
8182,unanswered,6
8183,audacity,6
8184,meter,6
8185,hungover,6
8186,tee,6
8187,territory,6
8188,i.e.,6
8189,chore,6
8190,curt,6
8191,dismay,6
8192,contemplating,6
8193,hygiene,6
8194,jamie,6
8195,fingernails,6
8196,haired,6
8197,containing,6
8198,congrats,6
8199,leaks,6
8200,believer,6
8201,conflicted,6
8202,waverlys,6
8203,recognizes,6
8204,career,6
8205,pianist,6
8206,agrees,6
8207,accounts,6
8208,botched,6
8209,7-10,6
8210,collecting,6
8211,blooming,6
8212,.then,6
8213,pistol,6
8214,mississippi,6
8215,20mins,6
8216,fettuccine,6
8217,5:30pm,6
8218,140,6
8219,worthless,6
8220,nutshell,6
8221,tearing,6
8222,heartbroken,6
8223,devastated,6
8224,grubhub,6
8225,potent,6
8226,saturated,6
8227,scanned,6
8228,2.00,6
8229,parmigiana,6
8230,proclaimed,6
8231,10.95,6
8232,flamingo,6
8233,sweats,6
8234,nite,6
8235,.not,6
8236,standouts,6
8237,cue,6
8238,strangely,6
8239,accomodate,6
8240,pre-packaged,6
8241,tartness,6
8242,pristine,6
8243,mochi,6
8244,population,6
8245,neatly,6
8246,nugget,6
8247,hybrid,6
8248,starchy,6
8249,unreal,6
8250,runners,6
8251,rags,6
8252,clip,6
8253,annoyance,6
8254,fifth,6
8255,t-shirts,6
8256,215,6
8257,conventional,6
8258,hygienic,6
8259,insect,6
8260,np,6
8261,wifes,6
8262,grossly,6
8263,figures,6
8264,medications,6
8265,plusieurs,6
8266,commande,6
8267,licking,6
8268,snotty,6
8269,sue,6
8270,exceeds,6
8271,inconvenienced,6
8272,frat,6
8273,marginally,6
8274,finely,6
8275,temperatures,6
8276,theyre,6
8277,grigio,6
8278,chardonnay,6
8279,co-op,6
8280,youre,6
8281,telephone,6
8282,preservatives,6
8283,examine,6
8284,beer/wine,6
8285,well-done,6
8286,5oz,6
8287,anger,6
8288,guinea,6
8289,pun,6
8290,smh,6
8291,bleu,6
8292,tresses,6
8293,sweaty,6
8294,time..,6
8295,suspects,6
8296,preface,6
8297,family-run,6
8298,elated,6
8299,bowel,6
8300,utilized,6
8301,beneficial,6
8302,extent,6
8303,cussing,6
8304,booster,6
8305,jeff,6
8306,dock,6
8307,indians,6
8308,soupy,6
8309,deff,6
8310,4-star,6
8311,brandy,6
8312,cranky,6
8313,disturbing,6
8314,siracha,6
8315,chills,6
8316,tablets,6
8317,skipping,6
8318,bridal,6
8319,imaginable,6
8320,tlc,6
8321,applying,6
8322,6.25,6
8323,restricted,6
8324,cheery,6
8325,varies,6
8326,swept,6
8327,legend,6
8328,jones,6
8329,emotional,6
8330,gratitude,6
8331,wildly,6
8332,gifts,6
8333,yolk,6
8334,violation,6
8335,height,6
8336,medley,6
8337,service-,6
8338,permanent,6
8339,nowadays,6
8340,mario,6
8341,por,6
8342,composed,6
8343,factors,6
8344,infant,6
8345,bk,6
8346,underrated,6
8347,attribute,6
8348,affected,6
8349,shoots,6
8350,rim,6
8351,lifestyle,6
8352,oiled,6
8353,saucer,6
8354,keen,6
8355,consulted,6
8356,seperate,6
8357,guinness,6
8358,endured,6
8359,opportunities,6
8360,strolled,6
8361,stella,6
8362,responding,6
8363,diligent,6
8364,gimmick,6
8365,speakeasy,6
8366,conflict,6
8367,simplicity,6
8368,bald,6
8369,.now,6
8370,medallions,6
8371,dresser,6
8372,taping,6
8373,makeover,6
8374,judgment,6
8375,heaping,6
8376,cubs,6
8377,writer,6
8378,approachable,6
8379,steven,6
8380,8:00pm,6
8381,wander,6
8382,mature,6
8383,sewage,6
8384,carbonated,6
8385,30-45,6
8386,behalf,6
8387,chee,6
8388,representation,6
8389,bias,6
8390,seatings,6
8391,backwards,6
8392,flagship,6
8393,malt,6
8394,sis,6
8395,ethic,6
8396,overworked,6
8397,increasing,6
8398,.this,6
8399,va,6
8400,speeds,6
8401,vase,6
8402,hyped,6
8403,com,6
8404,isolated,6
8405,stand-up,6
8406,pitt,6
8407,bull,6
8408,throws,6
8409,volunteers,6
8410,strength,6
8411,dynamic,6
8412,antibiotic,6
8413,performer,6
8414,inclusive,6
8415,wholesome,6
8416,elbow,6
8417,dusted,6
8418,administer,6
8419,traditionally,6
8420,pcp,6
8421,utter,6
8422,historical,6
8423,established,6
8424,rats,6
8425,fisher,6
8426,sizing,6
8427,sites,6
8428,flipped,6
8429,bedside,6
8430,absent,6
8431,exclusively,6
8432,unforgettable,6
8433,up..,6
8434,ashes,6
8435,stroke,6
8436,foundation,6
8437,grandparents,6
8438,12:30,6
8439,renew,6
8440,briana,6
8441,leafy,6
8442,maryland,6
8443,warmth,6
8444,stranger,6
8445,indulged,6
8446,snooty,6
8447,alfonsina,6
8448,stages,6
8449,pine,6
8450,typing,6
8451,cycle,6
8452,oct,6
8453,mandy,6
8454,sniff,6
8455,41,6
8456,represents,6
8457,belief,6
8458,pillars,6
8459,aunt,6
8460,yuk,6
8461,installing,6
8462,article,6
8463,cc,6
8464,peeked,6
8465,musical,6
8466,well-made,6
8467,clone,6
8468,hotdog,6
8469,driveway,6
8470,document,6
8471,utilize,6
8472,awake,6
8473,moe,6
8474,aches,6
8475,portal,6
8476,steered,6
8477,reimburse,6
8478,160,6
8479,indicating,6
8480,3.75,6
8481,vouchers,6
8482,all..,6
8483,pooch,6
8484,ans,6
8485,chez,6
8486,municipal,6
8487,hayden,6
8488,ranger,6
8489,must-try,6
8490,biased,6
8491,nourriture,6
8492,ici,6
8493,fromage,6
8494,côté,6
8495,worlds,6
8496,stacks,6
8497,climb,6
8498,kat,6
8499,amazing..,6
8500,costly,6
8501,wrapping,6
8502,dope,6
8503,diy,6
8504,posh,6
8505,researching,6
8506,stinks,6
8507,decorating,6
8508,overhead,6
8509,hipsters,6
8510,ms.,6
8511,makers,6
8512,drill,6
8513,t.,6
8514,comeback,6
8515,warner,6
8516,swallowing,6
8517,cl,6
8518,infamous,6
8519,rip-off,6
8520,threat,6
8521,mass,6
8522,internal,6
8523,lovingly,6
8524,nephew,6
8525,fajita,6
8526,legitimately,6
8527,hazard,6
8528,sahara,6
8529,parfait,6
8530,vendor,6
8531,2008,6
8532,nightly,6
8533,testament,6
8534,iffy,6
8535,drab,6
8536,boasts,6
8537,gum,6
8538,travis,6
8539,historic,6
8540,omfg,6
8541,jilly,6
8542,diabetes,6
8543,separating,6
8544,voted,6
8545,observations,6
8546,disposal,6
8547,finer,6
8548,jaw,6
8549,pours,6
8550,lord,6
8551,educate,6
8552,dramatic,6
8553,lingering,6
8554,arch,6
8555,devils,6
8556,mien,6
8557,tamil,6
8558,clubhouse,6
8559,trade-in,6
8560,sublime,6
8561,spilling,6
8562,l.,6
8563,changs,6
8564,pulpo,6
8565,longhorn,6
8566,pimiento,6
8567,desirable,6
8568,josh,6
8569,pcs,6
8570,rotten,6
8571,.we,6
8572,vastly,6
8573,tended,6
8574,inner,6
8575,juleps,6
8576,cautious,6
8577,computers,6
8578,criteria,6
8579,artistic,6
8580,gardens,6
8581,negotiate,6
8582,gasket,6
8583,awkwardly,6
8584,pinnacle,6
8585,yelped,6
8586,gloppy,6
8587,appetites,6
8588,cashed,6
8589,forgive,6
8590,dam,6
8591,family-owned,6
8592,crisis,6
8593,cockroaches,6
8594,neighborhoods,6
8595,blank,6
8596,flooded,6
8597,roomates,6
8598,gilroy,6
8599,take-away,6
8600,chilies,6
8601,smokiness,6
8602,suprised,6
8603,reg,6
8604,icy,6
8605,describing,6
8606,2/3,6
8607,parks,6
8608,happiest,6
8609,cheesesteaks,6
8610,nashville,6
8611,barbara,6
8612,clown,6
8613,petty,6
8614,911,6
8615,2.25,6
8616,tricked,6
8617,capistrami,6
8618,basketball,6
8619,requirements,6
8620,debt,6
8621,derby,6
8622,mistakenly,6
8623,hourly,6
8624,sprite,6
8625,inflated,6
8626,interestingly,6
8627,uye,6
8628,hail,6
8629,herbal,6
8630,richness,6
8631,stored,6
8632,1:00,6
8633,chevy,6
8634,feat,6
8635,10min,6
8636,object,6
8637,leches,6
8638,avail,6
8639,drawing,6
8640,delays,6
8641,spouse,6
8642,saltier,6
8643,flavourless,6
8644,folder,6
8645,contents,6
8646,sided,6
8647,customization,6
8648,differ,6
8649,dimensional,6
8650,smalls,6
8651,accumulated,6
8652,downer,6
8653,alarms,6
8654,realistic,6
